"SurveyID","Large_rock","Small_rock","AspNum1","AspNum2","AspNum3","Latitude_WGS84_Final","Longitude_WGS84_Final","AccuracyDescription","TransectAzimuth","TransectLength","TransectFeetMeters","PICode","Representative","DomLayer","Struct_Gr","Struct_Sh","Struct_Tr","LeafType","LeafPhen","Physiognomy","DomForm","CowSystem","CowSubsystem","CowClass","Vertical","Horizontal","ChannelType","Trend","SiteLocation","AdditionalNotes","FragOther","Tree_domin","H1_subcategory","HowVegChange","AltPlotsID"
"ANZA279",,,,,,"32.878531","-116.2244787",,0,0,,,,,,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Steep slope.  Just up from fault scarp at base of Vallecito Valley; loose, unstable talus substrate in part; visual dominant is creosote and bursage but the ENFA is shrivelled and is probably dominant when green; lots of mosses and lichens; ravine approx.","",,,,,327
"ANZA280",,,,,,"32.8462725","-116.2373592",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Light colored due to rganitic composition; steep slope north of Willow mix poly #2.; UTM2 to UTM","Crumbly granitic rocks; some loam in soil; the higher on the hill the greater the percentage of stone; most of the gravel is still solid sheets that haven't broken apart yet; large polygon, may be LATR - AMDU or AMDU on some north and east exposures.",,,,,328
"ANZA281",,,,,,"32.7849267","-116.11535",,0,0,,,"yes","Ground","Intermittent","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,329
"ANZA282",,,,,,"32.7783202","-116.114839",,0,0,,,"yes","Ground","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Desert varnish",,,,,330
"ANZA283",,,,,,"32.772244","-116.1246514",,0,0,,,"no","Ground","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Montero Wash area.; UTM2 to UTM","Rabbit forage evidence; top different than side, need new delineation.",,,,,331
"ANZA284",,,,,,"32.7148104","-116.139325","vegetation polygon 15S1179",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"East-northeast at spring at Dos Cabezas camp, up on slope; large boulder slope above wash.","Burro found.",,,,,332
"ANZA285",,,,,,"32.815429","-116.2279994",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Tilted and lifted; woodrat nests with many bigelovii balls; fat lizard (chuckwalla??); on E-facing slope is similar vegetation but Opuntia poops out 1/2 way up - more Larrea, Agave, ocotillo.",,,,,333
"ANZA286",,,,,,"32.8542849","-116.2143885",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Immediately SE of Mt. Palm Springs; area approx. 1/2 mile W of hwy S2.; UTM2 to UTM","Granite type bedrock approx. 2 - 3 inches below soil.",,,,,334
"ANZA287",,,,,,"32.7658603","-116.1272937",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"West of Mortero Wash Rd, old alluvial fan.; UTM2 to UTM","",,,,,335
"ANZA288",,,,,,"32.7932643","-116.1657702",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,336
"ANZA289",,,,,,"32.7974915","-116.1598672",,0,0,,,,"Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Jojoba Wash Rd. on hill near road, about 1/4 mile from fork in road (on N fork of road).; UTM2 to UTM","Fouquieria more common to west edge of polygon.",,,,,337
"ANZA290",,,,,,"32.7923754","-116.1125207",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Rocky outcrop, approx 300 yards WNW of Hwy S2 crossing of Montero Wash.; UTM2 to UTM","Top of polygon different substrate than lower portion (red desert varnish); may be two polygons; lower portion more Ambrosia - Encelia; upper portion of lower density of Ambrosia - Encelia but with desert fir present; broken glass on bottom portion of pol",,,,,338
"ANZA291",,,,,,"32.7719509","-116.123692",,0,0,,,"no","Ground","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Steep slope north of Montero Wash Rd.; UTM2 to UTM","",,,,,339
"ANZA292",,,,,,"32.7711649","-116.1235155",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Mortero Wash, north-facing slope near mouth of canyon.; UTM2 to UTM","Peucephyllum has abrupt transition with adjacent polygon to the southwest; P. schottii prefers rocky, steeper slopes.",,,,,340
"ANZA293",,,,,,"33.1464637","-116.4588969","vegetation polygon 07O1323",0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"West of mouth of Bitter Creek Wash.","Teddy bear cholla occur in patchy distribution with similar aspects.",,,,,341
"ANZA294",,,,,,"33.1517938","-116.4587527",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"2.6 miles off Hwy 78 along Grapevine Rd; plot is a rocky knoll NW of Bitter Creek Wash mouth.; UTM2 to UTM","Polygon is a mound and consists of the entire stand.",,,,,342
"ANZA295",,,,,,"33.0348193","-116.4009468",,0,0,,,"yes","Shrub",,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Blair Valley rd, 1.5 mile SE of Hwy S2; south exposure above Blair Valley.; UTM2 to UTM","Surprisingly high species diversity.",,,,,343
"ANZA296",,,,,,"33.045159","-116.4403648",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/4 mile up canyon at end of road off Hwy S2 opposite Pinyon Rd; on slope of canyon.; UTM2 to UTM","",,,,,344
"ANZA297",,,,,,"33.4522015","-116.5259366",,0,0,,,,"Shrub","Open","Continuous",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Southeast slope; beautiful transition with LATR on flat below; classic altern; UTM2 to UTM","",,,,,345
"ANZA298",,,,,,"33.2359595","-116.446695",,0,0,,,,"Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Due north of lower region of sycamore stand (first plot).; UTM2 to UTM","Steep, rocky, scratchy.",,,,,346
"ANZA299",,,,,,"33.0319324","-116.3805132",,0,0,,,"no","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"South-facing slope above east spur of Blair Valley Rd; bouldery, granitic slope.; UTM2 to UTM","No perennial exotics; very few non-native grasses; no ERCI noted.",,,,,347
"ANZA300",,,,,,"33.0286919","-116.3745326","vegetation polygon 09P1241",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"West-faing slope above Little Blair Valley, 1 km east of playa.","",,,,,348
"ANZA301",,,,,,"33.2548297","-116.1106484",,0,0,,,"yes","Tree","Open","Open","Open",,,,"Temperate broad-leaved evergreen woodland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Seventeen Palms Oasis, including perimeter of palms and immediately associated vegetation, not including the bottom of the wash; surface water in the spring.","Alkaline/salit crust on parts of soil - dense saltgrass there; 340 degree direction of faultline; clumped vegetation - where palms are they cover completely.",,,,,349
"ANZA302",,,,,,"33.4015864","-116.0977147",,0,0,,,"yes","Tree","Intermittent","Open","Intermittent",,,,"Temperate broad-leaved evergreen woodland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Travertine palm oasis.; UTM2 to UTM","Seventy four trees counted, only 5 wiwth signs of burned trunks; many young trees under 6 feet. Date palms planted in 1939 appear to have been recently cut down.",,,,,350
"ANZA303",,,,,,"32.8582379","-116.2272883","vegetation polygon 13R1032",0,0,,,"yes","Tree","Intermittent","Open","Intermittent",,,,"Temperate broad-leaved evergreen woodland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"One mile up Mt. Palm Springs Trail, main palm grove; triangular palm grove south of washes at base of hills.","Only included those palms easily accessible in polygon; blue damselflies, red dragonfly, tadpoles.  We may not have been in the correct locale, check GPS points; we may have been in the canyon to the north.",,,,,351
"ANZA304",,,,,,"32.8642839","-116.2335608","vegetation polygon 12R1225",0,0,,,"no","Tree","Open","Open","Open",,,,"Temperate broad-leaved evergreen woodland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Palm Bowl Grove.","Polygon needs to be modified - palms only against W side of upper canyon area.",,,,,352
"ANZA305",,,,,,"33.2808909","-116.4335244",,0,0,,,"yes","Tree","Open","Open","Intermittent",,,,"Temperate broad-leaved evergreen woodland","PALUSTRINE","* NONE *","* NONE *","10","20","Not Applicable",,"Borrego Palm Canyon, upper end of lowest palm grove.; UTM2 to UTM","Only species within WAFI canopy edge counted.",,,,,353
"ANZA306",,,,,,"32.8110198","-116.3218859",,0,0,,,"no","Shrub","Intermittent","Intermittent","Open",,,,"Temperate or sub-polar grassland with sparse shrub layer","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"South of red house/barn; polygon has a wash in the middle.; UTM2 to UTM","Private property.",,,,,354
"ANZA307",,,,,,"33.3500302","-116.5611202",,0,0,,,"yes","Shrub",,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"About 1/3 mile from gate at edge of BSA camp.; UTM2 to UTM","Relatively open rocky (boulder slabs) chaparral; a burnt pine stump snag from fire around 50 years ago.",,,,,355
"ANZA308",,,,,,"32.6527718","-116.1298134",,0,0,,,,"Shrub","Intermittent","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Substrate is rounded cobbles and gravel; seems largely derived from volcanic source rock; may have been in riverine or seashore environment, smoothed from water (or possibly volcanic mudflow); soil surprisingly clayey; suggests basic due to presence of At","Lack of ZIPA, Prunus, Gutierrezia, Encelia, etc.",,,,,356
"ANZA309",,,,,,"32.6558964","-116.1290154",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,357
"ANZA310",,,,,,"32.6716997","-116.1163774","vegetation polygon 16S1085",0,0,,,"yes","Shrub","Intermittent","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Old road fro Table Mountain plateau toward the east.","Lots of annuals - Delphinium sp, pincushion flowers, Eriastrum sp, Phacelia sp.",,,,,358
"ANZA311",,,,,,"33.2849495","-116.1702254",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Palo Verde Wash Road; UTM2 to UTM","Light fading - difficult to determine adjacent vegetation.",,,,,359
"ANZA312",,,,,,"33.415547","-116.0983369","vegetation polygon 02T1024",0,0,,,,"Shrub","Open","Intermittent","Intermittent",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"","Smoke tree less than 1/4 mile up wash; within polygon but not releve.",,,,,360
"ANZA313",,,,,,"33.4059636","-116.0944109",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,361
"ANZA314",,,,,,"33.4044162","-116.1086219",,0,0,,,,"Shrub",,,,,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Cryptogamic soils",,,,,362
"ANZA315",,,,,,"33.4716322","-116.5508098",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Open",,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Wash east of escarpment approx. 0.5 miles north of Travertine Palm Oaiss.; UTM2 to UTM","polygon between w1:x4 appeared to be contiguous with poly number 4 when viewed from ground and from ridge to the south.",,,,,363
"ANZA316",,,,,,"33.3465663","-116.2871884",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Approx. 3/4 to 1 mile northeast of Rocklhose Canyon Rd, junciton with northwest corner of playa.Relatively open saltbush scrub, cracked clay surface; hummocky.; UTM2 to UTM","Some cryptogamic crust on surface; skin of clay, more fine sand beneath; scattered sand on top of skin, especially on hummock.",,,,,364
"ANZA317",,,,,,"33.3469879","-116.2712581",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,365
"ANZA318",,,,,,"33.0978945","-116.4639065",,0,0,,,"yes","Shrub","Open","Continuous","Open",,,,"* None *","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,366
"ANZA319",,,,,,"32.7898804","-116.1104845",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Was that crosses Mortero Creek Rd, approx. 1/4 mile S of Hwy S2.; UTM2 to UTM","Fluctuating trend code because many plants seem to be pulled up in current of water when present.",,,,,367
"ANZA320",,,,,,"32.8377946","-116.1942974",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Smoke Tree Wash, south of Caruso Creek Wash, west of S2.; UTM2 to UTM","",,,,,368
"ANZA321",,,,,,"33.2891821","-116.1024189","vegetation polygon 05T1019",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Palm Wash, just below junction of Palm Wash and Calcite Mine Rd; wash bottom.","Road disturbs wash bottom.",,,,,369
"ANZA322",,,,,,"33.2101517","-116.2177909",,0,0,,,,"Shrub","Open","Open","Open",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Borrego Mtn. Wash, NW of West Butte; open wash.; UTM2 to UTM","Designated road in wash within plot.",,,,,370
"ANZA323",,,,,,"33.1800958","-116.204183",,0,0,,,,"Tree","Open","Open","Open",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Hawk Canyon","Smoke trees mostly mid-sized and even-aged; a few Olneyas.",,,,,371
"ANZA324",,,,,,"33.1833834","-116.2444677","vegetation polygon 06R1019",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"1/4 mile NNE of road crossing Texas Dip, in wash.","",,,,,372
"ANZA325",,,,,,"33.1115938","-116.1423571",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Approx. 1/2 mile N of Powerline Rd.; UTM2 to UTM","",,,,,373
"ANZA326",,,,,,"33.1263675","-116.3376126",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Approx. 0.9 miles S of highway 78 along Mine Wash Rd.; UTM2 to UTM","Wood rat midden; cryptogamic soil.",,,,,374
"ANZA327",,,,,,"33.1489348","-116.2505413","vegetation polygon 07R1183",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North spur road off of Old Kane Spring Rd, approx. 1 mile from junction of Kane Spring Rd and Hwy 78. Interspersed with very small braided wash channels; soil clearly browner than adjacent polygon (#7).","Almost no ocotillo, contrast with polygon #7.",,,,,375
"ANZA328",,,,,,"33.1809093","-116.209091",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Sandy basin just W of Hawk Canyon.","Easternmost tip of polygon is shifting sand dune with Tiquila palmeri and Psorothamnus emoryi.",,,,,376
"ANZA329",,,,,,"33.1561337","-116.2823981",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1500 feet E of Old Borrego Spring Rd; terrace N side of San Felipe Creek, W of Texas Dip.; UTM2 to UTM","Lizards, blue belly size; rabbit pellets; Agave strip.",,,,,377
"ANZA330",,,,,,"33.1836214","-116.3698123",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/2 mile from road spur on 90 degree elbow from Hwy S2; Yaqui Meadows; upper bajada; young active alluvial surface.; UTM2 to UTM","One large polygon but teddybear cholla drops out 1/2 mile downslope.",,,,,378
"ANZA331",,,,,,"33.0704728","-116.1129584",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/3 mile W of Split Mtn. Rd, 150yards NE from Elephant Tree parking lot.","",,,,,379
"ANZA332",,,,,,"33.0633518","-116.1133348","vegetation polygon 09S1077",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Wash south of parking lot, between steep slopes.","",,,,,380
"ANZA333",,,,,,"33.0187238","-116.1122863",,0,0,,,"no","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North of split Mtn Wash.; UTM2 to UTM","Anomalous 30 degree slope instead of 75-90 degree - most of it is cliff; cliff part of polygon is pretty bare with scattered creosote, Ambrosia, Bebbia on ledges; GPS moved outside releve due to lack of satellite reception.",,,,,381
"ANZA334",,,,,,"33.0194278","-116.1098167",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Head of Split Mtn. Canyon, south of poly#3.; UTM2 to UTM","Low on non-natives; major slope break; part 20degree, part 30 degree slope.",,,,,382
"ANZA335",,,,,,"33.0187063","-116.109824",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Northwest exposure, head of Split Mtn. Canyon; UTM2 to UTM","Ground layer = Plantago hookeri; no non-native cover; Bebbia below polygon.",,,,,383
"ANZA336",,,,,,"33.0285537","-116.1120483",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Base of Split Mtn.; UTM2 to UTM","Old alluvial fan elevated 30 ft. above surrounding terrain; Chiplosis, Prosopis, Psorothamnus spinosa, scattered in wash; Cheesebush to NE; Creosote, Ambrosia, Psorothamnus schottii to south.",,,,,384
"ANZA337",,,,,,"33.3802515","-116.3472909",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Dissected, raised old alluvium.",,,,,385
"ANZA338",,,,,,"33.3675107","-116.32277",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Very rocky, unstable.",,,,,386
"ANZA339",,,,,,"33.3646443","-116.3019605",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Clark Dry Lake, east of Rockhouse Canyon Rd.; UTM2 to UTM","",,,,,387
"ANZA340",,,,,,"33.4026746","-116.0960474",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Bench approx. 1/8 mile NE of Travertine Palm Oasis.; UTM2 to UTM","Adjacent series include palm oasis, palo verde in wash; cryptogamic crust common.",,,,,388
"ANZA341",,,,,,"32.9965324","-116.1324825",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Old alluvial surface interfluve between two branches of Oyster Shell Wash; approx. 1/2 mile W of upper mouth of Split Mtn. Canyon.; UTM2 to UTM","",,,,,389
"ANZA342",,,,,,"32.9777595","-116.1282577",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"southwest exposure of lower Elephant's Knees; approx. 1/2 mile east of Fish Creek Wash.; UTM2 to UTM","Gravel coarse fragments, seashell fossils; cobble in form of broken bedrock.",,,,,390
"ANZA343",,,,,,"32.8757727","-116.2103394",,0,0,,,"no","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"south of Indian Canyon, on W side of Hwy S2.; UTM2 to UTM","Cryptogamic crust; more ocotillo to south; 5 - 6% cover of ocotillo on S side of plot; on steep adjacent slope to west (E-facing) is Ambrosia, Fouquieria, Agave, Krameria, with 6% total veg cover; wash polygon on N side of road is cheesebush, Ambrosia, La",,,,,391
"ANZA344",,,,,,"32.9514941","-116.2555068",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"West of June Wash Rd; bajada 1/2 mile from road.; UTM2 to UTM","Last year's dead annuals; small patches of cryptogamic soil.",,,,,392
"ANZA345",,,,,,"32.9541592","-116.3623026",,0,0,,,,"Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Sawtooth Wilderness, BLM.; UTM2 to UTM","Cryptogamic crust, rabbit pellets.",,,,,393
"ANZA346",,,,,,"32.9232059","-116.2538198",,0,0,,,"yes","Shrub",,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Rocky bajada with gravel- to cobble-sized rocks; derived from granitics; minor surface flow braiding with minor rills; approx. 1/4 mile from Hwy S2 and approx. 100 meters west of powerline.; UTM2 to UTM","Cryptogamic soil in patches; ",,,,,394
"ANZA347",,,,,,"32.9530664","-116.3567685",,0,0,,,,"Shrub",,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"BLM Sawtooth Wilderness, east of roads to the Potrero in flat expanse.; UTM2 to UTM","Cryptogamic soil",,,,,395
"ANZA348",,,,,,"32.881764","-116.2149469",,0,0,,,,"Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Bisected S2 - sampled west side. 1/2 meter rills sounded - SW exposure. Cryptogamic crust; calcium-calcaneous element; fine-grained alluvium foot of the alluvium fan.; UTM2 to UTM","",,,,,396
"ANZA349",,,,,,"32.8228332","-116.1631319",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Carrizo Wash Road.; UTM2 to UTM","Big burrows; more creosote on south side.",,,,,397
"ANZA350",,,,,,"32.8201493","-116.1267293",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Dolomite Mine Rd, about 1/2 mile N of T in road.; UTM2 to UTM","Pavement of volcanics and granitics; sparsely vegetated; poly to S is raised, undulating with pavement more disturbed (geologically); more vegetated about 10% total cover in shrubs of Encelia, Ambrosia, Larrea, Opuntia bigelovii, ocotillo; undulating topo",,,,,398
"ANZA351",,,,,,"32.8429746","-116.2398591","vegetation polygon 13R1100",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"","",,,,,399
"ANZA352",,,,,,"32.75631","-116.12957",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Rabbit pellets
",,,,,400
"ANZA353",,,,,,"33.137158","-116.3947068","vegetation polygon 08P1320",0,0,,,"no","Shrub","Intermittent","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"The mid portion of a low energy wash","",,,,,401
"ANZA354",,,,,,"33.1084977","-116.1393971",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"50 meters S of Old Kane Springs, about 1/2 mile west of Hwy 78.; UTM2 to UTM","This releve is actually for polygon #1 on photograph 8S.",,,,,402
"ANZA355",,,,,,"33.1576919","-116.2494161","vegetation polygon 07R1089",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North side of Highway 78 at esatern ridge of Texas Dip.","",,,,,403
"ANZA356",,,,,,"33.147707","-116.2882892",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Old Borrego Rd. about 1/4 mile from Hwy 78 (the Narrows).; UTM2 to UTM","Herbivory: Encelia, AMDU; rabbit droppings.",,,,,404
"ANZA357",,,,,,"33.364146","-116.4148294",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","PALUSTRINE","* NONE *","SCRUB-SHRUB WETLAND","0","150","Not Applicable",,"Just south of Horse Camp Trail, south of Coyote Creek, ESE of gauging station at 2nd crossing.; UTM2 to UTM","Polygon not at all obvious on the ground; a gauging station south of the road locates observers completely and no signature south of road resembles polygon; after 1.5 hours of looking around still no conclusion about where to sample; on further inspection",,,,,405
